binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_wing,mass_horizontal_stabilizer,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,percent_mac,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_on_time,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_motor_off_time,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round
2,0.0328243661586161,2.592296279363144,10.5,0.25911691263180253,0.6399999999999999,0.11373385766224212,9.707802698237716,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.212993726872138,1.9629937268721376,4.25,0.21344,0.3180716799782558,0.5581036941758072,0.04692860271807395,0.15144975,0.675,0.33457388766271284,-1.514669885537028,5.462633433697241,0.07414655785222325,0.4064183613268397,0.2772783317645869,0.25953288753633047,0.2889056687139632,0.1420741286456758,0.9690202026403607,43.04993200975974,7.0000000000000036,7.800000000000004,1.514496070142021,2.2,9.775738248121757,11.975738248121758,11.88176666500406,0.9555555555555555,17.482559373190252,2.4342012217841145,4,0.5392964667088571,275758.7465946272,11.753770833047236,0.9131944444444444,32.85460152025256,0.15418471767872882,518227.53989809577,0,65.36843801457502,26.431813562350126,0.2382208739456118,416918.57711371605,0,24.63156198542498,11.352535023566375,0.7649853506691406,34.12726149783414,0,0.14289954889478512,6.183319296296422,538301.6670763638,10.930286101117481,0.49524847911605896,1.0,708.3333333333334,6.0,892.3396508632362,0.74,959.8292296265852,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,905.1674046077183
2,0.03131853547402114,2.529822128134704,10.0,0.26551582463655365,0.6400000000000002,0.11446084178047158,9.67648841635493,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.1929525864671575,1.9429525864671575,4.25,0.21344,0.3180716799782558,0.5376712855495479,0.04731987093935343,0.15144975,0.675,0.3349639763252331,-1.521466303670905,5.41355973041567,0.07442666478280419,0.4095836770384133,0.281047292250728,0.25313716194734853,0.2960402163318616,0.1436056002460975,0.9603541834220408,43.25263221211103,7.0000000000000036,7.800000000000004,1.5161545298258035,2.2,9.815999230785426,12.015999230785425,11.88176666500406,0.9555555555555555,17.527799362353814,2.4338310886817536,4,0.5348139020989154,283299.8387922345,11.753770833047236,0.9131944444444444,32.82084774036148,0.1540036412555793,530479.65016301,0,65.26704861127875,26.435910374925474,0.23737885820303353,427280.62962814554,0,24.732951388721247,11.352915233798319,0.7651613739387522,34.1083672173784,0,0.142596451449517,6.184416598005884,551289.6818583849,10.930750400548035,0.495600525655282,1.0,708.3333333333334,6.0,891.7294041050436,0.74,959.2978279887675,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,904.7868551423815
2,0.030469803008086972,2.4849547279578355,9.500000000000002,0.2745334695109301,0.6499999999999999,0.11801142410248291,9.510517437196308,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.181836334177599,1.931836334177599,4.25,0.21344,0.3180716799782558,0.5246316557893925,0.049243248409950535,0.15144975,0.675,0.3357140604784577,-1.533096308111761,5.363222672871188,0.0747644567309643,0.4141853785433645,0.28585356261015016,0.24535057227831117,0.3060945531800269,0.145890239688568,0.9480152071314051,41.38398184677404,6.800000000000003,7.600000000000004,1.51745091142345,2.2,9.669938299559465,11.869938299559465,11.884024998758415,0.9562499999999999,17.553960301974463,2.4304583310689156,4,0.524104922728819,293358.67450057424,11.754727082970673,0.9135416666666667,31.83189169105532,0.16091333890580647,531968.9342286753,0,59.6034372637214,26.522790933185675,0.23178135603746153,443244.1829858775,0,30.396562736278597,11.375212593513437,0.7749940325282615,34.02888198010532,0,0.14080613645555848,6.229431930403378,568684.6466946449,10.947405924940472,0.5152658428343007,1.0,708.3333333333334,6.0,888.2873278457893,0.74,957.062305690462,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,902.8943222898615
2,0.03345654848430267,2.6124700955226263,10.499999999999998,0.2611334170726186,0.6500000000000001,0.11640988063825053,9.570979258710159,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.221136518161604,1.9711365181616038,4.25,0.21344,0.3180716799782558,0.5648019524410586,0.048373135742288645,0.15144975,0.675,0.3349053553817625,-1.520801740960334,5.465896266274039,0.07416980491574221,0.4075654144591703,0.2782346511667382,0.2583076299816003,0.2911539957645656,0.14268023524016635,0.966165768995268,42.9364927429728,7.0000000000000036,7.800000000000004,1.5148201368888339,2.2,9.748601590752143,11.948601590752144,11.88176666500406,0.9555555555555555,17.451012182564632,2.4329110361418156,4,0.5336061004751886,277403.2836773093,11.753770833047236,0.9131944444444444,31.959743698773753,0.16064329242762235,508035.73768533743,0,60.133333273560545,26.496998524730277,0.2337092001498111,421199.3162033755,0,29.866666726439455,11.373300000256522,0.7740740741778462,34.05740114367009,0,0.141464074557194,6.212811124933676,541380.3401162367,10.945750000041073,0.5134259261334704,1.0,708.3333333333334,6.0,889.0768191157148,0.74,957.8644071657213,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,903.4248532049232
2,0.029067672608624775,2.4186773244895656,9.000000000000002,0.28205632728947216,0.6500000000000002,0.11899929788282146,9.482616471024057,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.163700706165639,1.9137007061656393,4.25,0.21344,0.3180716799782558,0.5059572479364378,0.04978202825094552,0.15144975,0.675,0.3361449907907659,-1.537643269103297,5.304319276927949,0.07510592737110958,0.4179049990206589,0.28988512735112715,0.23855558051995615,0.3144822583092483,0.14769652179317522,0.9378212198975764,41.5613924156878,6.800000000000003,7.600000000000004,1.5193432790763557,2.2,9.706603121277437,11.906603121277438,11.884024998758415,0.9562499999999999,17.616284812043162,2.42447874678618,4,0.5189357220212888,302467.4840706257,11.754727082970673,0.9135416666666667,31.301270117930606,0.16592700036940763,537435.4764242404,0,56.17410087865643,26.22066573074134,0.2364577510696385,450202.68909437384,0,33.82589912134357,11.39085176117271,0.7809477415301104,33.97906319155183,0,0.1408050335953132,6.233402777748213,583412.5562956019,10.963526392930508,0.5271732608379985,1.0,708.3333333333334,6.0,885.895766894697,0.74,955.6611522623951,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,901.6300841634752
2,0.03193084758938414,2.5495097567963927,9.999999999999996,0.2675821268089917,0.6500000000000004,0.11715396983181603,9.53993096658546,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.200955128280553,1.9509551282805528,4.25,0.21344,0.3180716799782558,0.5442168197056498,0.04877687859664641,0.15144975,0.675,0.3353021763315519,-1.527449626682172,5.416883444325528,0.0744556982810943,0.4107520519609419,0.281979415355938,0.2519302068567207,0.2983440659911913,0.14422376934764802,0.9574321646611605,43.14000267740834,7.0000000000000036,7.800000000000004,1.5164890930226032,2.2,9.78904233920773,11.989042339207732,11.88176666500406,0.9555555555555555,17.498083405420257,2.4331891119909526,4,0.5290438792533847,285020.5066323832,11.753770833047236,0.9131944444444444,32.747127243619616,0.15251466829903493,533407.1498847913,0,65.30839656010392,26.377435978948053,0.23506765447805833,429653.3507237825,0,24.691603439896085,11.352760179002628,0.7650895893053751,34.01548360945726,0,0.14135290213627524,6.206550471329624,554066.9881999678,10.930568211119452,0.49545695638852805,1.0,708.3333333333334,6.0,888.5118367668233,0.74,956.6854765159857,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,902.8435488720474
2,0.026415386411199313,2.3622023622035435,9.000000000000004,0.2754704465335231,0.6199999999999999,0.1108566877391812,9.620645214525338,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,5.964800033005709,1.8848000330057086,4.08,0.21344,0.3180716799782558,0.48144994008418257,0.04538866294326972,0.15144975,0.675,0.3335854856967263,-1.54989452743561,5.294024521516896,0.07514738806578089,0.4142374249859261,0.2927630049948312,0.23659586900770274,0.3071392475248784,0.14574682337862954,0.9471139290964918,39.67161252777038,6.400000000000003,7.200000000000004,1.5184066536607885,2.2,9.812240728500079,12.012240728500078,11.888674999787204,0.9576388888888889,17.702819634233936,2.5245304097245835,4,0.5209933171889184,296856.1028485675,11.756639582817545,0.9142361111111111,32.639962316773,0.15481666185755227,547334.956276903,0,62.6773342950552,26.894515386947592,0.22802872036950417,450990.3614637139,0,27.322665704944797,11.36237799679806,0.7696574057377514,34.237759760793246,0,0.14070395850649106,6.159910586854966,574128.1978154439,10.939727997827166,0.5045925892532805,1.05,680.0,6.0,903.2315474666143,0.74,962.93699327231,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,945.7589892586234
2,0.027695558770131214,2.4269322199023198,9.500000000000004,0.2681232438971631,0.6199999999999999,0.10993640991283174,9.648272089081543,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,5.981928695230555,1.9019286952305547,4.08,0.21344,0.3180716799782558,0.49906825098015334,0.04489901427214544,0.15144975,0.675,0.33317633643839817,-1.545586360993289,5.353077737819834,0.07480473208186797,0.4105938982106947,0.28872854770511236,0.24337879112851887,0.2989473913111129,0.14398328078945632,0.9570693278994307,39.50949587804084,6.400000000000003,7.200000000000004,1.5165498794055408,2.2,9.776783289259608,11.976783289259608,11.888674999787204,0.9576388888888889,17.63966838337415,2.530654683473309,4,0.526172530121216,287907.7831818903,11.756639582817545,0.9142361111111111,31.63846976501294,0.165246168822543,516390.7560698575,0,56.634920260241465,26.911469412650682,0.22839548599881704,439238.5011084573,0,33.365079739758535,11.388281252533277,0.7801477078815252,34.23456464385755,0,0.14113434784513826,6.137346739344216,558763.2035135117,10.961690477325204,0.5255731935408282,1.05,680.0,6.0,904.65991646964,0.74,962.8471306084938,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,946.2274664773469
2,0.02902890189409344,2.489979919597747,10.0,0.2613342117328703,0.6200000000000002,0.10913762755003537,9.677367472101292,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,5.9999678327028025,1.9199678327028025,4.08,0.21344,0.3180716799782558,0.5175312425259123,0.044475160198633755,0.15144975,0.675,0.33278543692168383,-1.540095786878674,5.406850450942236,0.07449406385699538,0.4072276482458223,0.2848415728994846,0.2499446281929291,0.29137787430265477,0.1423562129230607,0.9662659127742845,39.340091169390206,6.400000000000003,7.200000000000004,1.5148222867527725,2.2,9.739854093736916,11.939854093736916,11.888674999787204,0.9576388888888889,17.584871090586194,2.53209279157021,4,0.531012239132686,279746.0614751169,11.756639582817545,0.9142361111111111,32.048458921879174,0.1615309427630405,509837.69591249846,0,58.71762838597377,26.93110766235911,0.22875026059650824,428429.14576385217,0,31.282371614026232,11.378255883456122,0.77653189516324,34.27750746596766,0,0.14120548325415783,6.140895698182115,545298.1521099518,10.95263689670657,0.5183415681042578,1.05,680.0,6.0,905.5272659166712,0.74,964.0548974803404,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,946.9537571889542
2,0.030420540350303404,2.5514701644346145,10.499999999999996,0.25503607629405556,0.6200000000000001,0.10844445317969237,9.70804806026744,2.4,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163501298348309,1.7,0.09,6.018989797365814,1.9389897973658137,4.08,0.21344,0.3180716799782558,0.5369201529593086,0.044108214428248554,0.15144975,0.675,0.3324090234089447,-1.533818353034563,5.455975451125228,0.0742158232718041,0.4041084591045507,0.28112632961320083,0.256286894768082,0.28435568878754935,0.1408491473059994,0.9747951639064512,41.119446103938955,6.600000000000003,7.400000000000004,1.5140303057062516,2.2,9.871205076346671,12.071205076346672,11.88634999927281,0.9569444444444444,17.539751938737385,2.531746386080152,4,0.5354126931578246,272303.7293335344,11.75568333289411,0.9138888888888889,32.435089408156244,0.1582029275875756,503553.0626634027,0,61.039985704797246,26.909499407506832,0.22984416204959343,417768.5675804447,0,28.960014295202754,11.369151728247633,0.7725000248180603,34.23901134444215,0,0.1419718635594628,6.120132143886136,531558.8561542645,10.943291689002196,0.5102778274138985,1.0,680.0,6.0,904.9676118332995,0.74,962.9721940624354,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,901.3132686319117
