payload;span;aspect_ratio;airfoil;total mass;take_off_length;climb_height;efficiency_points;distance;score_payload;score_efficiency;score_distance;b_loading;penalty_current;take_off_factor;penalty_round;score_round;score_round_corrected;wing_area;wing_loading
4.59;2;10;ag45c;6.352805159;110.0132933;32.13561091;0.570500426;2871.264722;765;770.9465221;897.2702256;54.66666667;0;1;0;865.7389159;0;0.4;158.820129
4.59;2;12;ag45c;6.396502367;170.4047195;21.91993712;0.568416506;2905.399201;765;768.1304132;907.9372502;54.66666667;0;1;0;868.3558878;0;0.333333333;191.895071
4.59;2;14;ag45c;6.933557542;197.8570033;12.74443225;0.574481091;2912.049846;765;776.3257986;910.0155769;54.66666667;0;1;0;871.7804585;0;0.285714286;242.674514
4.59;2.5;12;ag45c;6.647910876;87.62677623;34.53341022;0.554352244;2816.839431;765;749.1246542;880.2623223;54.66666667;0;1;0;852.7956588;0;0.520833333;127.6398888
4.59;2.5;10;ag45c;6.655785939;64.97906935;38.53645476;0.561506366;2746.316965;765;758.7923868;858.2240516;54.66666667;0;1;0;848.6721461;0;0.625;106.492575
4.59;2;16;ag45c;6.925569574;199.6275485;12.25608468;0.588046445;2922.866853;765;794.6573581;913.3958914;54.66666667;0;1;0;879.0177498;0;0.25;277.022783
4.59;2.5;14;ag45c;6.838494501;137.3238631;23.75626374;0.567169262;2848.163563;765;766.4449484;890.0511135;54.66666667;0;1;0;861.8320206;0;0.446428571;153.1822768
4.59;2.5;16;ag45c;7.496215815;172.9314785;12.52087036;0.567146708;2858.320147;765;766.4144705;893.2250458;54.66666667;0;1;0;862.8798388;0;0.390625;191.9031249
4.59;3;14;ag45c;7.032514722;79.38880549;32.86505655;0.513193458;2758.384238;765;693.5046733;861.9950742;54.66666667;0;1;0;828.1665825;0;0.642857143;109.3946735
4.59;3;16;ag45c;8.149361876;150.8435525;11.64006073;0.544584386;2777.273438;765;735.9248461;867.8979493;54.66666667;0;1;0;844.2742651;0;0.5625;144.8775445
4.59;3.5;16;ag45c;8.63820676;135.5058105;10.9393928;0.517431331;2692.305789;765;699.2315288;841.3455591;54.66666667;0;1;0;823.1923626;0;0.765625;112.8255577
5.1;1.5;10;ag45c;6.682565252;210.401695;10.58959841;0.58098312;2899.944752;850;785.1123242;906.232735;54.66666667;0;1;0;901.7816864;0;0.225;297.0029001
5.1;1.5;8;ag45c;6.657622087;208.7551622;11.62869716;0.57580975;2866.260592;850;778.1212837;895.7064351;54.66666667;0;1;0;895.942573;0;0.28125;236.715452
5.1;1.5;12;ag45c;7.029854371;197.793159;7.933777127;0.549940223;2896.394811;850;743.1624629;905.1233785;54.66666667;0;1;0;887.4286138;0;0.1875;374.9255664
5.1;2;8;ag45c;6.943361591;118.4342082;23.69545217;0.542294684;2780.470497;850;732.8306534;868.8970304;54.66666667;0;1;0;871.9092279;0;0.5;138.8672318
5.1;1.5;14;ag45c;7.025076075;199.145643;6.06351243;0.578325205;2911.175659;850;781.5205472;909.7423935;54.66666667;0;1;0;901.7543136;0;0.160714286;437.1158447
5.1;1.5;16;ag45c;7.080786254;197.6874648;3.388796821;0.572039623;2906.615382;850;773.0265172;908.3173067;54.66666667;0;1;0;898.4479413;0;0.140625;503.522578
5.1;2;10;ag45c;6.912788317;182.9439186;14.50628622;0.563837591;2838.418139;850;761.9426911;887.0056683;54.66666667;0;1;0;887.6494531;0;0.4;172.8197079
5.1;2;12;ag45c;7.000064472;192.9991982;12.70856409;0.559523852;2868.200484;850;756.1133141;896.3126512;54.66666667;0;1;0;888.8086551;0;0.333333333;210.0019342
5.1;2.5;8;ag45c;7.305518202;69.62395253;29.96891424;0.515250318;2629.424458;850;696.2842138;821.6951431;54.66666667;0;1;0;843.993119;0;0.78125;93.51063299
5.1;2.5;10;ag45c;7.205821728;92.86309271;27.1118981;0.52742007;2742.667493;850;712.7298243;857.0835914;54.66666667;0;1;0;861.2711386;0;0.625;115.2931477
5.1;2;16;ag45c;7.496921153;177.1061482;10.20576383;0.579433893;2890.885157;850;783.0187749;903.4016114;54.66666667;0;1;0;900.1401288;0;0.25;299.8768461
5.1;2.5;12;ag45c;7.227551929;139.0677864;19.42636032;0.549403353;2791.070858;850;742.4369636;872.2096432;54.66666667;0;1;0;876.2155356;0;0.520833333;138.768997
5.1;2;14;ag45c;7.513435437;175.3466673;10.79250933;0.568617067;2872.86246;850;768.4014419;897.7695187;54.66666667;0;1;0;893.3903202;0;0.285714286;262.9702403
5.1;2.5;14;ag45c;8.045767133;156.7979148;11.05961512;0.556074885;2806.71016;850;751.4525478;877.096925;54.66666667;0;1;0;880.8498243;0;0.446428571;180.2251838
5.1;2.5;16;ag45c;8.085330552;156.8455477;11.03727626;0.555383128;2826.045711;850;750.5177411;883.1392847;54.66666667;0;1;0;882.552342;0;0.390625;206.9844621
5.1;3;10;ag45c;7.561426925;65.04744198;30.53051018;0.509263951;2596.69016;850;688.1945283;811.4656749;54.66666667;0;1;0;837.8867344;0;0.9;84.01585472
5.1;3;12;ag45c;7.527964868;85.35262417;26.51099953;0.523444494;2674.072213;850;707.3574242;835.6475666;54.66666667;0;1;0;852.3349969;0;0.75;100.3728649
5.1;3;14;ag45c;7.689129459;132.6916829;17.71312732;0.51709587;2735.818911;850;698.7782022;854.9434097;54.66666667;0;1;0;855.907204;0;0.642857143;119.6086805
5.1;3;16;ag45c;8.776134507;134.8292728;10.36823364;0.535912556;2751.378033;850;724.206157;859.8056353;54.66666667;0;1;0;866.0039308;0;0.5625;156.020169
5.1;3.5;12;ag45c;7.904530365;66.12200875;27.95654091;0.494721198;2556.622684;850;668.5421598;798.9445888;54.66666667;0;1;0;827.1622495;0;1.020833333;77.43213419
5.1;3.5;14;ag45c;7.979659658;90.54588742;22.89751878;0.502151864;2609.263823;850;678.5835994;815.3949447;54.66666667;0;1;0;835.992848;0;0.875;91.19611038
5.1;3.5;16;ag45c;9.54492676;112.3527639;9.541168824;0.509918176;2667.608419;850;689.0786168;833.6276308;54.66666667;0;1;0;845.5687492;0;0.765625;124.6684311
5.61;1.5;8;ag45c;7.205526298;186.6333677;9.464385612;0.557805044;2820.812046;935;753.7905999;881.5037643;54.66666667;0;1;0;911.4314547;0;0.28125;256.1964906
5.61;1.5;10;ag45c;7.249653673;187.1513511;8.277991327;0.56061343;2849.597761;935;757.5857159;890.4993005;54.66666667;0;1;0;915.6950055;0;0.225;322.2068299
5.61;1.5;12;ag45c;7.588416476;175.6106217;5.367546296;0.565499516;2845.255375;935;764.1885351;889.1423048;54.66666667;0;1;0;917.4436133;0;0.1875;404.7155454
5.61;1.5;16;ag45c;7.680558885;178.8613993;-0.055068475;0.562035548;2841.752828;935;759.5074967;888.0477588;54.66666667;0;1;0;915.5184185;0;0.140625;546.1730763
5.61;1.5;14;ag45c;7.57795397;176.9191556;3.476478972;0.56388677;2848.208018;935;762.0091484;890.0650057;54.66666667;0;1;0;917.0247181;0;0.160714286;471.5171359
5.61;2;8;ag45c;7.497660539;168.9164213;11.20795152;0.534783424;2746.858301;935;722.6803028;858.393219;54.66666667;0;1;0;893.3578406;0;0.5;149.9532108
5.61;2;10;ag45c;7.47561358;172.7354254;11.35015276;0.554374461;2802.736083;935;749.1546775;875.855026;54.66666667;0;1;0;908.0032345;0;0.4;186.8903395
5.61;2;12;ag45c;7.818679209;167.466746;10.26380944;0.546179948;2823.299535;935;738.0810107;882.2811046;54.66666667;0;1;0;906.4540384;0;0.333333333;234.5603763
5.61;2.5;8;ag45c;7.855553991;101.3848287;19.97183286;0.495510838;2605.063235;935;669.6092406;814.0822609;54.66666667;0;1;0;860.8971672;0;0.78125;100.5510911
5.61;2;14;ag45c;8.088576489;159.2886192;9.070331563;0.559519965;2838.805104;935;756.1080608;887.126595;54.66666667;0;1;0;914.0782186;0;0.285714286;283.1001771
5.61;2;16;ag45c;8.071114837;160.853645;8.322868881;0.562364298;2855.907252;935;759.9517535;892.4710162;54.66666667;0;1;0;917.1409232;0;0.25;322.8445935
5.61;2.5;12;ag45c;7.820219297;162.2106199;11.57842629;0.539643744;2763.128134;935;729.2483025;863.4775419;54.66666667;0;1;0;897.2419481;0;0.520833333;150.1482105
5.61;2.5;10;ag45c;7.777173307;156.4332883;12.30632342;0.524977111;2716.635787;935;709.428529;848.9486835;54.66666667;0;1;0;885.7924042;0;0.625;124.4347729
5.61;2.5;14;ag45c;8.678697659;140.0048232;9.827651816;0.545283454;2772.709599;935;736.8695319;866.4717497;54.66666667;0;1;0;900.7804272;0;0.446428571;194.4028276
5.61;3;8;ag45c;8.282903953;72.30032345;22.30722894;0.456051661;2482.176022;935;616.2860289;775.6800068;54.66666667;0;1;0;830.3220119;0;1.125;73.62581292
5.61;2.5;16;ag45c;8.670892657;141.3984833;9.70036733;0.542589076;2792.187113;935;733.2284806;872.5584728;54.66666667;0;1;0;901.5956511;0;0.390625;221.974852
5.61;3;10;ag45c;8.137041661;97.7377472;19.37554468;0.486622099;2576.107613;935;657.597431;805.0336291;54.66666667;0;1;0;853.87702;0;0.9;90.41157402
5.61;3;12;ag45c;8.120632237;143.0774449;12.05094166;0.511746452;2674.058291;935;691.5492601;835.6432159;54.66666667;0;1;0;875.397492;0;0.75;108.2750965
5.61;3;14;ag45c;8.469375775;138.6724721;10.85867817;0.523165854;2710.460618;935;706.9808835;847.0189432;54.66666667;0;1;0;884.3332756;0;0.642857143;131.7458454
5.61;3.5;8;ag45c;8.808276142;61.63762692;21.17385927;0.421126517;2354.117481;935;569.0898874;735.661713;54.66666667;0;1;0;801.2505334;0;1.53125;57.52343603
5.61;3;16;ag45c;9.381591349;119.8872274;9.256786381;0.52726307;2723.663705;935;712.5176617;851.144908;54.66666667;0;1;0;887.5541899;0;0.5625;166.7838462
5.61;3.5;10;ag45c;8.548585342;76.64288994;20.84690574;0.449796314;2466.735951;935;607.8328571;770.8549848;54.66666667;0;1;0;825.8959473;0;1.225;69.78437014
5.61;3.5;12;ag45c;8.502881944;105.9793396;15.48038545;0.469137708;2493.567646;935;633.9698762;779.2398894;54.66666667;0;1;0;837.4032552;0;1.020833333;83.29353741
5.61;3.5;16;ag45c;10.18969939;97.30902483;8.625148837;0.502463812;2644.354263;935;679.0051507;826.3607071;54.66666667;0;1;0;868.1219526;0;0.765625;133.0899512
5.61;3.5;14;ag45c;8.637695447;133.2016774;10.75997178;0.49424299;2623.556233;935;667.8959324;819.8613229;54.66666667;0;1;0;862.2524184;0;0.875;98.7165194
1.02;3.5;8;ag45c;3.819348774;2.386302337;100;0.564569505;2423.559058;170;762.931763;757.3622056;54.66666667;0;1.05;0;649.002889;649.002889;1.53125;24.94268587
3.06;3.5;8;ag45c;6.025412984;12.24965047;57.6067874;0.518746476;1660.000207;510;701.0087514;518.7500646;54.66666667;0;1.05;0;662.8155856;662.8155856;1.53125;39.34963581
1.02;3;8;ag45c;3.326897637;2.87062822;100;0.618751028;2567.87326;170;836.1500383;802.4603938;54.66666667;0;1.05;0;690.4136513;690.4136513;1.125;29.57242344
1.02;3.5;10;ag45c;3.485052711;2.702901001;100;0.627672353;2537.890435;170;848.2058828;793.0907609;54.66666667;0;1.05;0;691.3538253;691.3538253;1.225;28.44940988
1.53;3.5;8;ag45c;4.377910879;5.300673577;89.1750392;0.612028393;2428.287471;255;827.0653957;758.8398347;54.66666667;0;1.05;0;701.7168307;701.7168307;1.53125;28.59043839
1.02;3.5;12;ag45c;3.29842826;2.908643034;100;0.635232038;2616.14323;170;858.4216728;817.5447595;54.66666667;0;1.05;0;703.4882513;703.4882513;1.020833333;32.31113397
1.02;3;10;ag45c;3.104298503;3.142584571;100;0.632179312;2668.644869;170;854.2963671;833.9515215;54.66666667;0;1.05;0;707.786761;707.786761;0.9;34.49220559
1.02;2.5;8;ag45c;2.932468728;3.375278667;100;0.627199578;2722.514296;170;847.5669974;850.7857174;54.66666667;0;1.05;0;711.3234502;711.3234502;0.78125;37.53559972
1.02;3.5;14;ag45c;3.186215447;5.28757778;100;0.642976563;2675.462874;170;868.8872467;836.082148;54.66666667;0;1.05;0;713.6392881;713.6392881;0.875;36.41389083
1.02;3.5;16;ag45c;3.13835097;5.399799709;100;0.649495329;2689.015614;170;877.6963899;840.3173794;54.66666667;0;1.05;0;718.2048192;718.2048192;0.765625;40.99070655
2.04;3.5;8;ag45c;4.926525616;6.357878756;77.41607955;0.589252004;2425.773278;340;796.2864915;758.0541493;54.66666667;0;1.05;0;720.4192243;720.4192243;1.53125;32.17322851
1.02;3;12;ag45c;2.962836447;3.336493111;100;0.6428378;2739.64225;170;868.69973;856.138203;54.66666667;0;1.05;0;720.5932766;720.5932766;0.75;39.50448597
1.02;2.5;10;ag45c;2.772377518;3.622541447;100;0.638063169;2808.370567;170;862.2475261;877.6158022;54.66666667;0;1.05;0;725.8521649;725.8521649;0.625;44.35804028
1.02;3;14;ag45c;2.89805367;5.956996338;100;0.649344826;2787.032832;170;877.4930086;870.94776;54.66666667;0;1.05;0;728.854269;728.854269;0.642857143;45.08083486
1.02;2;8;ag45c;2.598970012;6.784858506;100;0.633260792;2882.356578;170;855.7578275;900.7364305;54.66666667;0;1.05;0;731.6729903;731.6729903;0.5;51.97940025
2.55;3.5;8;ag45c;5.480114037;9.352981455;66.53087747;0.553054976;2416.239569;425;747.3715886;755.0748653;54.66666667;0;1.05;0;732.0062589;732.0062589;1.53125;35.78849983
1.53;3;8;ag45c;3.889722901;4.09055752;100;0.654988822;2571.809953;255;885.1200303;803.6906104;54.66666667;0;1.05;0;737.7337242;737.7337242;1.125;34.57531467
1.53;3.5;10;ag45c;4.043614816;5.940121752;100;0.663087779;2542.434184;255;896.0645666;794.5106824;54.66666667;0;1.05;0;738.3513371;738.3513371;1.225;33.00910054
1.02;3;16;ag45c;2.851058718;6.085747352;100;0.656411368;2864.13119;170;887.0423885;895.040997;54.66666667;0;1.05;0;740.6291849;740.6291849;0.5625;50.68548831
1.02;2.5;12;ag45c;2.697002455;6.500157961;100;0.650487603;2891.369049;170;879.0373011;903.5528278;54.66666667;0;1.05;0;740.8065451;740.8065451;0.520833333;51.78244714
1.02;2.5;14;ag45c;2.637717659;6.683178005;100;0.656387827;2936.081473;170;887.0105767;917.5254603;54.66666667;0;1.05;0;748.487613;748.487613;0.446428571;59.08487557
1.02;2;10;ag45c;2.503028317;7.104972519;100;0.648408872;2970.799198;170;876.228206;928.3747494;54.66666667;0;1.05;0;748.5110344;748.5110344;0.4;62.57570791
1.53;3.5;12;ag45c;3.873569312;6.314885691;100;0.673917169;2620.024346;255;910.6988766;818.7576082;54.66666667;0;1.05;0;751.9597697;751.9597697;1.020833333;37.94516877
1.53;3;10;ag45c;3.645807977;6.840384224;100;0.667885198;2672.530923;255;902.5475644;835.1659133;54.66666667;0;1.05;0;754.8497172;754.8497172;0.9;40.50897752
1.02;2.5;16;ag45c;2.631096868;6.713999901;100;0.663075546;2969.050994;170;896.0480346;927.8284358;54.66666667;0;1.05;0;755.2567646;755.2567646;0.390625;67.35607981
1.53;2.5;8;ag45c;3.471846623;7.290692778;100;0.660865548;2723.606844;255;893.0615513;851.1271387;54.66666667;0;1.05;0;757.1160415;757.1160415;0.78125;44.43963678
2.04;3.5;10;ag45c;4.603834816;7.05455815;86.1715023;0.641083885;2539.511311;340;866.3295746;793.5972848;54.66666667;0;1.05;0;757.3744008;757.3744008;1.225;37.58232503
3.57;3.5;8;ag45c;6.593922458;14.81079345;50.80738662;0.487757328;2392.711275;595;659.1315243;747.7222735;54.66666667;0;1.05;0;758.0488292;758.0488292;1.53125;43.06235074
1.02;2;12;ag45c;2.461462367;7.256719018;100;0.662765134;3018.400499;170;895.6285591;943.250156;54.66666667;0;1.05;0;760.5075503;760.5075503;0.333333333;73.843871
2.04;3;8;ag45c;4.431232374;7.447845473;89.73861459;0.642769606;2568.083376;340;868.6075757;802.5260551;54.66666667;0;1.05;0;761.2967708;761.2967708;1.125;39.38873222
1.53;3.5;14;ag45c;3.769645974;6.564310746;100;0.682345833;2680.036132;255;922.0889636;837.5112914;54.66666667;0;1.05;0;762.5100892;762.5100892;0.875;43.08166827
1.02;1.5;10;ag45c;2.292226305;11.98272119;100;0.647241113;3108.99135;170;874.6501532;971.5597969;54.66666667;0;1.05;0;763.0734826;763.0734826;0.225;101.8767247
1.02;2;16;ag45c;2.4287401;11.23667479;100;0.664940274;3075.623404;170;898.5679377;961.1323138;54.66666667;0;1.05;0;767.795088;767.795088;0.25;97.14960402
1.53;3;12;ag45c;3.529924868;7.15302427;100;0.680684849;2744.198544;255;919.8443911;857.5620449;54.66666667;0;1.05;0;768.7422526;768.7422526;0.75;47.06566491
1.02;2;14;ag45c;2.434833332;11.18802878;100;0.673935505;3051.605808;170;910.7236548;953.626815;54.66666667;0;1.05;0;769.4226644;769.4226644;0.285714286;85.2191666
1.02;1.5;12;ag45c;2.270041739;12.13271824;100;0.653398451;3140.669918;170;882.9708803;981.4593493;54.66666667;0;1.05;0;769.4505804;769.4505804;0.1875;121.0688928
1.02;1.5;8;ag45c;2.335493666;7.710212214;100;0.674153311;3058.605588;170;911.0179882;955.8142462;54.66666667;0;1.05;0;770.2912821;770.2912821;0.28125;83.03977481
2.55;3.5;10;ag45c;5.17234429;10.29070439;73.38630481;0.608363328;2531.309045;425;822.112605;791.0340765;54.66666667;0;1.05;0;770.7513385;770.7513385;1.225;42.22321869
1.02;1.5;14;ag45c;2.263131864;17.06449419;100;0.654847735;3161.348697;170;884.929371;987.9214679;54.66666667;0;1.05;0;772.3977936;772.3977936;0.160714286;140.8170938
1.53;2;14;ag45c;2.998605963;16.57644134;100;0.616782344;3055.333886;255;833.4896546;954.7918393;54.66666667;0;1.05;0;772.5485228;772.5485228;0.285714286;104.9512087
1.53;2.5;10;ag45c;3.32951857;7.712345007;100;0.674282161;2812.769293;255;911.19211;878.9904041;54.66666667;0;1.05;0;773.2138799;773.2138799;0.625;53.27229713
1.53;3.5;16;ag45c;3.726755181;6.680145021;100;0.690354809;2757.299916;255;932.9119034;861.6562238;54.66666667;0;1.05;0;774.7488445;774.7488445;0.765625;48.67598603
4.08;3.5;8;ag45c;7.13756351;21.79700661;42.83738622;0.464470238;2382.977016;680;627.6624834;744.6803175;54.66666667;0;1.05;0;775.7199803;775.7199803;1.53125;46.61265966
1.53;2;8;ag45c;3.136216328;8.318502326;100;0.667529122;2886.22028;255;902.0663817;901.9438375;54.66666667;0;1.05;0;778.0535767;778.0535767;0.5;62.72432656
5.1;3.5;8;ag45c;8.254687721;41.57851914;28.9797731;0.433598154;2352.002514;850;585.9434514;735.0007855;54.66666667;0;1;0;778.3147456;778.3147456;1.53125;53.90816471
3.06;2.5;16;ag45c;5.077555815;48.14065601;66.21550348;0.54865635;2944.194809;510;741.4274996;920.0608778;54.66666667;0;1;0;778.4961258;778.4961258;0.390625;129.9854289
3.06;3;8;ag45c;5.528461848;14.18211645;65.14990771;0.562562368;2546.136252;510;760.2194161;795.6675789;54.66666667;0;1.05;0;780.4604483;780.4604483;1.125;49.14188309
1.53;1.5;8;ag45c;2.87700314;13.05866959;100;0.632430902;3062.648023;255;854.636354;957.0775071;54.66666667;0;1.05;0;780.7498514;780.7498514;0.28125;102.293445
3.06;3.5;10;ag45c;5.730906395;13.40100982;63.12022145;0.570178726;2520.237478;510;770.5117913;787.574212;54.66666667;0;1.05;0;781.2301011;781.2301011;1.225;46.78290935
1.53;2;16;ag45c;3.006723258;21.15507583;100;0.630112784;3078.382787;255;851.503762;961.994621;54.66666667;0;1.05;0;781.374434;781.374434;0.25;120.2689303
1.53;3;14;ag45c;3.475089459;7.316253913;100;0.689898168;2824.96558;255;932.2948211;882.8017437;54.66666667;0;1.05;0;781.9337977;781.9337977;0.642857143;54.05694714
2.04;3.5;12;ag45c;4.442078786;7.452088803;91.40918718;0.675095361;2619.979346;340;912.291028;818.7435456;54.66666667;0;1.05;0;782.2621008;782.2621008;1.020833333;43.51424117
1.02;1.5;16;ag45c;2.27123678;22.53067086;100;0.674284015;3175.416871;170;911.1946153;992.3177721;54.66666667;0;1.05;0;783.1293356;783.1293356;0.140625;161.510171
2.04;2;12;ag45c;3.57100763;21.46303982;100;0.590230031;3013.171603;340;797.6081495;941.6161259;54.66666667;0;1.05;0;785.1284964;785.1284964;0.333333333;107.1302289
1.53;2.5;12;ag45c;3.257696139;7.945714227;100;0.684333159;2895.09842;255;924.7745394;904.7182562;54.66666667;0;1.05;0;786.9724785;786.9724785;0.520833333;62.54776588
1.53;3;16;ag45c;3.439462928;10.47325879;100;0.694679312;2864.587917;255;938.7558264;895.1837239;54.66666667;0;1.05;0;788.5288426;788.5288426;0.5625;61.14600761
3.57;3;16;ag45c;5.965027139;49.90167497;51.53532489;0.538724397;2823.740224;595;728.0059422;882.4188201;54.66666667;0;1;0;789.8082541;789.8082541;0.5625;106.0449269
2.04;1.5;14;ag45c;3.389492917;50.85310177;100;0.652396359;3155.782012;340;881.6167009;986.1818787;54.66666667;0;1;0;790.5995265;790.5995265;0.160714286;210.9017815
3.57;3.5;10;ag45c;6.2894685;18.78769213;54.58413761;0.53588862;2507.245202;595;724.1738107;783.5141257;54.66666667;0;1.05;0;793.3407777;793.3407777;1.225;51.3426
1.53;2;10;ag45c;3.054485159;12.12738607;100;0.681870091;2973.650373;255;921.4460686;929.2657416;54.66666667;0;1.05;0;794.3991336;794.3991336;0.4;76.36212897
2.55;3.5;12;ag45c;5.015561944;10.83099724;77.45050004;0.640391915;2610.223471;425;865.3944791;815.6948347;54.66666667;0;1.05;0;794.5312598;794.5312598;1.020833333;49.13203537
1.53;1.5;10;ag45c;2.833735779;17.72244299;100;0.649199126;3120.477681;255;877.2961161;975.1492754;54.66666667;0;1.05;0;795.005887;795.005887;0.225;125.9438124
4.59;3.5;8;ag45c;7.696125616;28.27550088;36.84143877;0.446709382;2367.003336;765;603.6613275;739.6885426;54.66666667;0;1.05;0;795.3224545;795.3224545;1.53125;50.26041218
2.04;3;10;ag45c;4.212896398;8.024798862;97.34252781;0.690899246;2671.66713;340;933.6476295;834.8959782;54.66666667;0;1.05;0;795.3902627;795.3902627;0.9;46.80995998
3.57;3;8;ag45c;6.082760795;17.16560883;56.01224829;0.534986794;2531.352084;595;722.9551268;791.0475262;54.66666667;0;1.05;0;795.5509286;795.5509286;1.125;54.06898485
1.53;1.5;12;ag45c;2.815814371;22.83711513;100;0.644489979;3149.146488;255;870.9324044;984.1082775;54.66666667;0;1.05;0;795.9142387;795.9142387;0.1875;150.1767664
2.55;2;14;ag45c;4.138467016;40.14389232;89.98078384;0.628687831;3037.976885;425;849.5781494;949.3677767;54.66666667;0;1;0;795.9819754;795.9819754;0.285714286;144.8463456
2.04;3.5;14;ag45c;4.358050184;10.26717567;93.06010054;0.691101665;2682.208465;340;933.9211694;838.1901452;54.66666667;0;1.05;0;796.6389601;796.6389601;0.875;49.80628782
1.53;2.5;14;ag45c;3.210253449;11.42217694;100;0.694653783;2939.804051;255;938.7213287;918.6887659;54.66666667;0;1.05;0;796.7435331;796.7435331;0.446428571;71.90967725
2.04;2.5;8;ag45c;4.018329781;8.562639165;100;0.685504091;2721.510351;340;926.3568791;850.4719847;54.66666667;0;1.05;0;798.2901024;798.2901024;0.78125;51.4346212
2.04;2;14;ag45c;3.567115437;26.11420112;100;0.610676058;3053.375366;340;825.2379161;954.1798019;54.66666667;0;1.05;0;799.1962013;799.1962013;0.285714286;124.8490403
2.55;2;10;ag45c;4.154556738;25.6914286;93.55482723;0.576774807;2949.399586;425;779.425415;921.6873708;54.66666667;0;1.05;0;801.539475;801.539475;0.4;103.8639184
1.53;2.5;16;ag45c;3.20955371;11.45133873;100;0.699024666;2972.549527;255;944.6279275;928.9217271;54.66666667;0;1.05;0;802.3923791;802.3923791;0.390625;82.16457497
3.06;3.5;12;ag45c;5.584071418;16.75369193;65.15225509;0.596922379;2601.521054;510;806.6518629;812.9753294;54.66666667;0;1.05;0;802.7695173;802.7695173;1.020833333;54.70110777
1.53;2;12;ag45c;3.007234998;12.38524608;100;0.690733421;3021.70612;255;933.4235423;944.2831624;54.66666667;0;1.05;0;803.8473466;803.8473466;0.333333333;90.21704995
4.08;3.5;14;ag45c;6.748140711;40.41905861;44.58406961;0.550881467;2647.193773;680;744.4344151;827.2480542;54.66666667;0;1;0;805.2274898;805.2274898;0.875;77.12160812
2.55;3;10;ag45c;4.768616398;11.66575576;82.06820191;0.651642838;2660.833202;425;880.5984303;831.5103755;54.66666667;0;1.05;0;805.388082;805.388082;0.9;52.98462665
3.06;2;12;ag45c;4.693816051;43.44976347;74.14093919;0.598256432;2993.060689;510;808.4546375;935.3314654;54.66666667;0;1;0;805.928701;805.928701;0.333333333;140.8144815
2.55;2.5;8;ag45c;4.557707676;12.45165962;85.95159459;0.646417892;2709.155564;425;873.5376916;846.6111138;54.66666667;0;1.05;0;808.2020819;808.2020819;0.78125;58.33865825
1.53;1.5;14;ag45c;2.824536075;28.22043428;100;0.667107962;3166.81562;255;901.4972454;989.6298811;54.66666667;0;1.05;0;808.5444943;808.5444943;0.160714286;175.7489113
2.04;2;16;ag45c;3.603653785;30.73627178;100;0.626893114;3073.519997;340;847.1528562;960.4749992;54.66666667;0;1.05;0;809.0697494;809.0697494;0.25;144.1461514
2.55;1.5;10;ag45c;3.927412621;48.45515435;89.70196141;0.646210946;3090.086871;425;873.2580348;965.6521473;54.66666667;0;1;0;809.303394;809.303394;0.225;174.551672
4.08;2;8;ag45c;5.854658433;55.75898891;47.99632973;0.515652109;2839.438222;680;696.8271745;887.3244443;54.66666667;0;1;0;809.3838729;809.3838729;0.5;117.0931687
5.1;3.5;10;ag45c;7.990023237;51.23695138;29.8248926;0.472706334;2483.399173;850;638.7923428;776.0622415;54.66666667;0;1;0;809.6181948;809.6181948;1.225;65.22467949
4.59;3.5;12;ag45c;7.316126155;44.11594966;37.33972025;0.514219032;2576.432941;765;694.8905838;805.135294;54.66666667;0;1;0;809.6752926;809.6752926;1.020833333;71.66817458
4.08;3.5;16;ag45c;6.924092023;56.65427347;39.32575782;0.552828209;2687.982012;680;747.0651468;839.9943788;54.66666667;0;1;0;810.3531752;810.3531752;0.765625;90.4371203
1.53;1.5;16;ag45c;2.862483096;33.65855918;100;0.668604837;3178.652576;255;903.5200501;993.32893;54.66666667;0;1.05;0;810.547143;810.547143;0.140625;203.5543535
4.08;3.5;10;ag45c;6.857977974;26.47653502;45.61419209;0.512394084;2494.246771;680;692.4244376;779.4521158;54.66666667;0;1.05;0;810.5567937;810.5567937;1.225;55.98349367
2.55;3.5;14;ag45c;4.941480711;13.84944722;78.45633695;0.65518168;2695.995929;425;885.3806487;842.4987278;54.66666667;0;1.05;0;810.9077818;810.9077818;0.875;56.47406526
2.04;3.5;16;ag45c;4.32510676;10.40978001;94.652219;0.705197013;2754.674532;340;952.9689368;860.8357914;54.66666667;0;1.05;0;811.2316548;811.2316548;0.765625;56.49119033
3.06;1.5;8;ag45c;4.493005245;51.22999444;73.11129645;0.604488426;3020.870673;510;816.8762513;944.0220855;54.66666667;0;1;0;811.6327789;811.6327789;0.28125;159.7512976
4.08;3;8;ag45c;6.632796585;25.20294769;47.7069564;0.510638826;2517.99912;680;690.0524674;786.8747249;54.66666667;0;1.05;0;812.3245173;812.3245173;1.125;58.95819186
3.06;3;10;ag45c;5.331441661;15.10388528;69.74140595;0.605760698;2656.780118;510;818.5955373;830.2437868;54.66666667;0;1.05;0;812.9937634;812.9937634;0.9;59.23824068
5.1;3;8;ag45c;7.74139448;48.38038324;31.66142795;0.477033424;2500.732992;850;644.6397624;781.4790599;54.66666667;0;1;0;813.3729408;813.3729408;1.125;68.81239537
3.06;2;14;ag45c;4.732555437;58.38854194;69.57047711;0.608970822;3019.951016;510;822.9335429;943.7346925;54.66666667;0;1;0;813.5560785;813.5560785;0.285714286;165.6394403
