payload,span,aspect_ratio,airfoil,num_fowler_segments,total mass,wing_area,wing_loading,take_off_length,climb_height,efficiency_points,distance,score_payload,score_efficiency,score_distance,b_loading,penalty_current,take_off_factor,penalty_round,score_round
4.08,1.8,10, ag45c,1,5.92473417383845,0.324,18.2862165859211,64.5166608451298,44.3325828378734,0.584830598447009,2934.72380686095,680,790.311619522985,917.101189644046,54.6666666666667,0,0,0,0
4.08,1.8,11, ag45c,1,5.93982420774097,0.294545454545455,20.1660698410959,76.5119612459694,41.9741981731656,0.589471879466101,2950.78867652217,680,796.583620900136,922.121461413179,54.6666666666667,0,0,0,0
4.08,2,8, ag45c,1,6.10571106503252,0.5,12.211422130065,36.5979727723876,49.0565436891833,0.565337096610976,2834.35696639827,680,763.969049474291,885.73655199946,54.6666666666667,0,1.05,0,872.796960515813
4.08,2,9, ag45c,1,6.06345213060917,0.444444444444444,13.6427672938706,42.8509902267301,48.601790640707,0.577893553710129,2869.21376122185,680,780.937234743417,896.629300381828,54.6666666666667,0,1,0,840.522178375082
4.08,2,10, ag45c,1,6.05240094812453,0.4,15.1310023703113,49.1841961907739,47.4711077159168,0.576504987992606,2896.03494202743,680,779.060794584602,905.010919383571,54.6666666666667,0,1,0,842.690571322724
4.08,2,11, ag45c,1,6.05663373335961,0.363636363636364,16.6557427667389,57.8377864120734,45.4995417719902,0.589717276225982,2916.7165799534,680,796.915238143218,911.473931235437,54.6666666666667,0,1,0,850.796389792885
4.08,2.2,8, ag45c,1,6.26019134469056,0.605,10.3474237102323,29.9056357579771,50.1054759855501,0.582432442212348,2752.40340687029,680,787.070867854524,860.126064646966,54.6666666666667,0,1.05,0,871.918926375521
4.08,2.2,9, ag45c,1,6.2057617792577,0.537777777777778,11.5396396721734,33.8677904622589,50.1421987275377,0.532657248234037,2823.02228186917,680,719.807092208158,882.194463084115,54.6666666666667,0,1.05,0,856.100544352296
4.08,2.2,10, ag45c,1,6.18773000958563,0.484,12.7845661355075,39.5798031847667,49.2416801102685,0.564325959270414,2853.26380012167,680,762.602647662722,891.644937538022,54.6666666666667,0,1.05,0,874.38665482026
4.08,2.2,11, ag45c,1,6.17848828946341,0.44,14.0420188396896,45.5697040098609,48.2001404053494,0.580667812184968,2877.34094752628,680,784.68623268239,899.169046101963,54.6666666666667,0,1,0,842.618426261451
4.08,2.4,8, ag45c,1,6.42542972528156,0.72,8.92420795177994,25.4474549912111,49.8186543198565,2295896271041.32,2697.23465813683,680,0,842.885830667759,54.6666666666667,0,1.05,0,0
4.08,2.4,9, ag45c,1,6.36051381223063,0.64,9.93830283161035,29.1187202668331,50.0679699745181,0.582227180727273,2725.36425360886,680,786.793487469288,851.67632925277,54.6666666666667,0,1.05,0,868.86443585272
4.08,2.4,10, ag45c,1,6.33084251124795,0.576,10.9910460264721,34.4631521307827,49.2756130105526,0.533626583629717,2794.81443146616,680,721.117004905023,873.379509833176,54.6666666666667,0,1.05,0,853.47378015837
4.08,2.4,11, ag45c,1,6.3157104790615,0.523636363636364,12.0612526509855,38.2553498598729,48.6105307489028,0.576042580964308,2835.38988666207,680,778.435920222038,886.059339581897,54.6666666666667,0,1.05,0,877.973340931377
4.08,2.6,8, ag45c,1,6.60166283380985,0.845,7.8126187382365,21.4152524998749,49.1449539644963,0.550290165496568,2643.94978618622,680,743.635358779146,826.234308183194,54.6666666666667,0,1.05,0,844.854383436819
4.08,2.6,9, ag45c,1,6.53981126234135,0.751111111111111,8.70684931376808,26.1675278016771,49.0077502198311,0.566613294843148,2690.13589382177,680,765.69364167993,840.667466819303,54.6666666666667,0,1.05,0,857.626387974732
4.08,2.6,10, ag45c,1,6.4818596061377,0.676,9.58854971322145,28.2030767305758,49.575263725126,0.580021913437639,2728.80043769116,680,783.81339653735,852.750136778488,54.6666666666667,0,1.05,0,868.197236660543
4.08,2.6,11, ag45c,1,6.4598650104262,0.614545454545455,10.5116146619361,33.3100182726144,48.6581212980979,0.58815176067476,2760.20614234865,680,794.799676587513,862.564419483953,54.6666666666667,0,1.05,0,875.477433625013
4.59,1.8,8, ag45c,1,6.49814594351365,0.405,16.0448047987991,64.1447262773381,36.6498855455585,0.568602787106431,2848.38297470547,765,768.38214473842,890.11967959546,54.6666666666667,0,0,0,0
4.59,1.8,9, ag45c,1,6.48174920189274,0.36,18.0048588941465,78.0652444496133,34.467264318155,0.570999733201642,2877.36708425824,765,771.6212610833,899.177213830699,54.6666666666667,0,0,0,0
4.59,1.8,10, ag45c,1,6.48159101594371,0.324,20.0049105430361,92.6487076803148,31.945315495205,0.580835680603305,2898.08359289773,765,784.913081896359,905.65112278054,54.6666666666667,0,0,0,0
4.59,1.8,11, ag45c,1,6.5069126287936,0.294545454545455,22.0913700360277,112.571189575549,28.282720873347,0.577194551866245,2912.70639380868,765,779.992637657087,910.220748065212,54.6666666666667,0,0,0,0
4.59,2,8, ag45c,1,6.64295738082199,0.5,13.285914761644,51.5313937677229,38.8860949906417,0.556543527905332,2805.17039493106,765,752.085848520718,876.615748415956,54.6666666666667,0,1,0,852.567198978892
4.59,2,9, ag45c,1,6.61775107797759,0.444444444444444,14.8899399254496,60.0989164279677,37.6534255058491,0.55688744612953,2838.99277828093,765,752.550602877743,887.185243212789,54.6666666666667,0,0,0,0
4.59,2,10, ag45c,1,6.60385779022979,0.4,16.5096444755745,71.1874044899969,35.6719206445543,0.573977742975037,2865.04773705461,765,775.645598614915,895.327417829564,54.6666666666667,0,0,0,0
4.59,2,11, ag45c,1,6.6194589965175,0.363636363636364,18.2035122404231,84.7224743555899,32.8858899340314,0.575142947697142,2884.27312242543,765,777.220199590733,901.335350757948,54.6666666666667,0,0,0,0
4.59,2.2,8, ag45c,1,6.79829029205898,0.605,11.2368434579487,42.0979516133307,40.0188820648135,0.531873172436335,2645.26759307284,765,718.747530319372,826.646122835264,54.6666666666667,0,1,0,824.797884384879
4.59,2.2,9, ag45c,1,6.76261862136296,0.537777777777778,12.5751172711295,48.101237009984,39.5072877579286,0.553261688878565,2795.76865919975,765,747.65093091698,873.677705999923,54.6666666666667,0,1,0,850.109545638968
4.59,2.2,10, ag45c,1,6.74146053590142,0.484,13.9286374708707,56.2146759081213,38.2098866642295,0.561547017307907,2825.8159375295,765,758.847320686361,883.06748047797,54.6666666666667,0,1,0,856.97160038811
4.59,2.2,11, ag45c,1,6.74472407893709,0.44,15.3289183612207,66.5436614763529,36.1660360108467,0.56657484607473,2849.14323355231,765,765.64168388477,890.357260485098,54.6666666666667,0,0,0,0
4.59,2.4,8, ag45c,1,6.96438130422893,0.72,9.67275181142907,35.274884538628,40.9404632979954,0.545113516466117,2674.32586102146,765,736.639887116375,835.726831569206,54.6666666666667,0,1.05,0,875.478351539953
4.59,2.4,9, ag45c,1,6.91651802275694,0.64,10.8070594105577,40.8345430751315,40.45076276542,0.555446185872327,2725.39764965461,765,750.602953881523,851.686765517064,54.6666666666667,0,1,0,843.763239799529
4.59,2.4,10, ag45c,1,6.88684672177426,0.576,11.9563311141914,46.5714558748038,39.4908659030912,0.529871247859197,2783.93420310509,765,716.042226836752,869.979438470341,54.6666666666667,0,1,0,838.340555102364
4.59,2.4,11, ag45c,1,6.88535679485098,0.523636363636364,13.1491188790557,54.1652167880703,37.9279978126809,0.552912552207566,2809.93179712969,765,747.179124604819,878.103686603027,54.6666666666667,0,1,0,851.427603735949
4.59,2.6,8, ag45c,1,7.15255125486248,0.845,8.4645576980621,30.4935919114982,40.6589343106643,0.526962422126696,2622.55742124886,765,712.111381252292,819.549194140268,54.6666666666667,0,1.05,0,861.231201387396
4.59,2.6,9, ag45c,1,7.07961547286767,0.751111111111111,9.42552355855163,34.2520613316597,40.8954933329214,0.545476981200768,2668.61367021773,765,737.131055676714,833.941771943042,54.6666666666667,0,1.05,0,875.025489666914
4.59,2.6,10, ag45c,1,7.04013750087455,0.676,10.4144045870925,39.5508153109286,40.2782656385146,0.554386939363399,2709.1332900538,765,749.171539680269,846.604153141812,54.6666666666667,0,1.05,0,883.671492487728
4.59,2.6,11, ag45c,1,7.03292185253146,0.614545454545455,11.4441036061902,46.5840806182855,38.9793611901004,0.54389355826742,2769.15286570976,765,734.991294955973,865.360270534299,54.6666666666667,0,1,0,843.117188496757
5.1,1.8,8, ag45c,1,7.04477120667154,0.405,17.3944968065964,93.7870508606449,25.5188075706825,0.549609888405436,2811.85921310555,850,742.716065412752,878.706004095485,54.6666666666667,0,0,0,0
5.1,1.8,9, ag45c,1,7.0258165703138,0.36,19.5161571397605,115.779704072569,22.5776770390442,0.559871820841803,2839.54090599695,850,756.583541678113,887.356533124047,54.6666666666667,0,0,0,0
5.1,1.8,10, ag45c,1,7.03333206857529,0.324,21.7078150264669,143.608683196615,18.4495427854185,0.560976701044863,2858.03306092276,850,758.076623033599,893.135331538363,54.6666666666667,0,0,0,0
5.1,1.8,11, ag45c,1,7.07400104984624,0.294545454545455,24.0166702309594,182.637481673709,12.6908532058451,0.570976910291861,2872.76419880117,850,771.590419313325,897.738812125364,54.6666666666667,0,0,0,0
5.1,2,8, ag45c,1,7.19725632819041,0.5,14.3945126563808,73.0346954498831,28.9721959685095,0.542178602749393,2772.76004657324,850,732.67378749918,866.487514554137,54.6666666666667,0,0,0,0
5.1,2,9, ag45c,1,7.16352370955654,0.444444444444444,16.1179283465022,86.6080555350233,27.0348274906611,0.551483343126975,2806.56905456917,850,745.247760982399,877.052829552864,54.6666666666667,0,0,0,0
5.1,2,10, ag45c,1,7.15815673759821,0.4,17.8953918439955,104.976595190923,24.2417688772373,0.5561568903044,2831.19772514998,850,751.563365276217,884.749289109368,54.6666666666667,0,0,0,0
5.1,2,11, ag45c,1,7.1822842596754,0.363636363636364,19.7512817141073,128.505998630058,20.3756243997859,0.566590782676816,2848.70748134418,850,765.663219833535,890.221087920057,54.6666666666667,0,0,0,0
5.1,2.2,8, ag45c,1,7.35514713416424,0.605,12.1572679903541,58.5365801249042,31.053566644568,0.484626231278774,2644.24046353957,850,654.900312538883,826.325144856116,54.6666666666667,0,1,0,831.741819131666
5.1,2.2,9, ag45c,1,7.3100965160998,0.537777777777778,13.593154678698,68.9844825415249,29.8236168068734,0.543814433798045,2765.62611976598,850,734.884369997358,864.258162426869,54.6666666666667,0,0,0,0
5.1,2.2,10, ag45c,1,7.29831737800668,0.484,15.0791681363774,81.5994359846811,27.7363690816911,0.548354587474311,2796.21047055381,850,741.019712803123,873.815772048067,54.6666666666667,0,0,0,0
5.1,2.4,8, ag45c,1,7.52379604107103,0.72,10.4497167237098,48.9853651605731,32.0209752698759,0.520673697057997,2651.85534590033,850,703.613104132429,828.704795593854,54.6666666666667,0,1,0,848.772633242094
5.1,2.2,11, ag45c,1,7.31095986841078,0.44,16.6158178827518,98.7945930608098,24.6529310189507,0.555150090985085,2818.34326721829,850,750.20282565552,880.732271005717,54.6666666666667,0,0,0,0
5.1,2.4,9, ag45c,1,7.47252223328326,0.64,11.6758159895051,56.8047859269104,31.2597160548118,0.511597062383031,2725.05359066849,850,691.347381598691,851.579247083905,54.6666666666667,0,1,0,852.308876227532
5.1,2.4,10, ag45c,1,7.44626145861637,0.576,12.9275372545423,66.6244546471577,29.8702072928715,0.53752225856202,2757.52125401554,850,726.381430489216,861.725391879856,54.6666666666667,0,0,0,0
5.1,2.6,8, ag45c,1,7.70343967591511,0.845,9.1164966578877,41.8887113623193,32.9258236679596,0.511018722322913,2599.92408460217,850,690.565840976909,812.47627643818,54.6666666666667,0,1,0,839.014039138363
5.1,2.4,11, ag45c,1,7.45159258432466,0.523636363636364,14.2304719492311,78.4851275097366,27.7217751183055,0.541698143628838,2782.71844000655,850,732.024518417349,869.599512502045,54.6666666666667,0,0,0,0
5.1,2.6,9, ag45c,1,7.63789336760451,0.751111111111111,10.1687929450356,49.1931444919465,32.1951515915285,0.523741844556078,2647.96800961649,850,707.759249400105,827.490003005152,54.6666666666667,0,1,0,849.749750801752
5.1,2.6,10, ag45c,1,7.61319434297981,0.676,11.2621218091417,56.5115126784102,31.1228882613575,0.497953650624437,2716.18445198165,850,672.910338681671,848.807641244264,54.6666666666667,0,1,0,845.239326641979
5.1,2.6,11, ag45c,1,7.60351553674199,0.614545454545455,12.3725844532784,67.647946768052,29.2578938912215,0.516512443887792,2744.55144442614,850,697.989789037556,857.67232638317,54.6666666666667,0,0,0,0
3.57, 1.8, 8.0, ag45c, 2, 5.554674364566277, 0.405, 13.71524534460809, 28.662608769040254, 59.06410692085013, 0.5819578506101786, 2909.313705653135, 595.0, 786.4295278515926, 909.1605330166047, 54.666666666666664, 0.0, 1.05, 0.0, 859.106521303869
3.57, 2.0, 10.0, ag45c, 2, 5.664523053387688, 0.4, 14.16130763346922, 31.47842398807753, 58.256108114172854, 0.5872016603318091, 2921.096566284042, 595.0, 793.5157572051475, 912.8426769637632, 54.666666666666664, 0.0, 1.05, 0.0, 862.8754519591188
3.57, 2.0, 9.0, ag45c, 2, 5.684100551661805, 0.4444444444444444, 12.789226241239062, 27.658409654000792, 58.59254851606415, 0.5781991164463441, 2893.6370585241984, 595.0, 781.3501573599245, 904.261580788812, 54.666666666666664, 0.0, 1.05, 0.0, 855.6141083520579
3.57, 1.8, 9.0, ag45c, 2, 5.535719728208532, 0.36000000000000004, 15.376999245023699, 32.620584503304705, 58.62524963415751, 0.5929925882856892, 2940.195227550656, 595.0, 801.3413355212016, 918.81100860958, 54.666666666666664, 0.0, 1.05, 0.0, 867.7033204457734
3.57, 2.0, 11.0, ag45c, 2, 5.663071628096449, 0.36363636363636365, 15.573446977265235, 35.354401254909455, 57.38426307646507, 0.5900507817390805, 2942.628198872842, 595.0, 797.3659212690278, 919.5713121477631, 54.666666666666664, 0.0, 1.05, 0.0, 866.5780316958769
3.57, 1.8, 10.0, ag45c, 2, 5.517656279101604, 0.324, 17.029803330560505, 38.82085557420303, 57.3200903640154, 0.5935728461262106, 2963.8778429761696, 595.0, 802.1254677381224, 926.211825930053, 54.666666666666664, 0.0, 1.05, 0.0, 870.5680527838613
3.57, 2.0, 8.0, ag45c, 2, 5.720675275558833, 0.5, 11.441350551117665, 22.353410366499784, 59.3056948510198, 0.5490432015850119, 2832.250383224097, 595.0, 741.9502724121782, 885.0782447575302, 54.666666666666664, 0.0, 1.05, 0.0, 835.1099810093979
3.57, 1.8, 11.0, ag45c, 2, 5.525072628793604, 0.29454545454545455, 18.75796262862026, 45.1864239164393, 55.683999483571235, 0.6020328878103147, 2981.4082606193474, 595.0, 813.5579565004253, 931.6900814435461, 54.666666666666664, 0.0, 1.0, 0.0, 834.7493459813238
3.57, 2.2, 8.0, ag45c, 2, 5.889523976269506, 0.6050000000000001, 9.734750373999182, 19.79126266570982, 58.27553543504302, 0.604362594711738, 2773.1990556168007, 595.0, 816.7062090699162, 866.6247048802502, 54.666666666666664, 0.0, 1.05, 0.0, 854.8158198825581
3.57, 2.2, 11.0, ag45c, 2, 5.798441973673935, 0.44000000000000006, 13.178277212895305, 28.589581050313253, 57.91410292202646, 0.566137787867523, 2900.254050803541, 595.0, 765.0510646858419, 906.3293908761065, 54.666666666666664, 0.0, 1.05, 0.0, 850.633159446682
3.57, 2.2, 9.0, ag45c, 2, 5.84134704241559, 0.5377777777777779, 10.862008963169483, 21.62660597028652, 58.88752741598393, 0.6192446596851615, 2814.600461355012, 595.0, 836.8171076826508, 879.5626441734414, 54.666666666666664, 0.0, 1.05, 0.0, 866.3829131496323
3.57, 2.4, 8.0, ag45c, 2, 6.069130777913138, 0.72, 8.429348302657136, 16.098740849311756, 57.344968586263995, 2752917357751.1055, 2714.2079271798266, 595.0, 3720158591555548.0, 848.1899772436958, 54.666666666666664, 0.0, 1.05, 0.0,0
3.57, 2.4, 10.0, ag45c, 2, 5.9813646165111045, 0.576, 10.384313570331779, 22.318794217137174, 57.46406433862449, 0.613959252685366, 2797.4033077634654, 595.0, 829.6746657910351, 874.1885336760829, 54.666666666666664, 0.0, 1.05, 0.0, 862.0021198134913
3.57, 2.4, 9.0, ag45c, 2, 6.007625391177996, 0.64, 9.386914673715617, 19.16953478118814, 57.70389277793529, 0.6015781195177211, 2726.8922232401296, 595.0, 812.9434047536772, 852.1538197625405, 54.666666666666664, 0.0, 1.05, 0.0, 848.4340285806761
3.57, 2.2, 10.0, ag45c, 2, 5.813936325375104, 0.4840000000000001, 12.012265135072527, 25.035401880662643, 58.46721164934535, 0.6112977815336378, 2875.572220799175, 595.0, 826.0780831535646, 898.616318999742, 54.666666666666664, 0.0, 1.05, 0.0, 869.2930407536575
3.57, 2.4, 11.0, ag45c, 2, 5.956001005377291, 0.5236363636363636, 11.374307475546912, 24.088477692553898, 57.539526969145, 0.5733331404994767, 2855.4347672074846, 595.0, 774.774514188482, 892.323364752339, 54.666666666666664, 0.0, 1.05, 0.0, 849.1342576292874
3.57, 2.6, 8.0, ag45c, 2, 6.267121781178267, 0.8450000000000001, 7.416712167074872, 14.001935662576788, 56.03539465806991, 0.5689525099761722, 2661.09283431465, 595.0, 768.8547432110436, 831.5915107233283, 54.666666666666664, 0.0, 1.05, 0.0, 825.8061888770302
3.57, 2.6, 9.0, ag45c, 2, 6.183101788657144, 0.7511111111111112, 8.231940251170753, 16.898426864868085, 56.74246522054972, 0.5861514390623038, 2707.968677101877, 595.0, 792.0965392733835, 846.2402115943365, 54.666666666666664, 0.0, 1.05, 0.0, 839.067862803702
3.57, 2.6, 10.0, ag45c, 2, 6.147318553506124, 0.676, 9.093666499269414, 18.464783207764576, 57.19321886208763, 0.5990022143541551, 2747.060598328431, 595.0, 809.4624518299395, 858.4564369776346, 54.666666666666664, 0.0, 1.05, 0.0, 849.421611082651
3.57, 2.6, 11.0, ag45c, 2, 6.125323957794617, 0.6145454545454546, 9.967243126588873, 21.471695753730145, 56.874458217983246, 0.6095653149585564, 2778.8465381386013, 595.0, 823.7369121061572, 868.3895431683129, 54.666666666666664, 0.0, 1.05, 0.0, 857.8942593460646
4.08, 1.8, 8.0, ag45c, 2, 6.1038575224610145, 0.405, 15.071253141879048, 38.74631846651453, 47.5040476371435, 0.5805375514915978, 2877.8983443801812, 680.0, 784.5102047183755, 899.3432326188066, 54.666666666666664, 0.0, 1.05, 0.0, 884.7487030680138
4.08, 1.8, 10.0, ag45c, 2, 6.074513121206867, 0.324, 18.748497287675516, 55.64136236466499, 43.731698432924574, 0.583781354113751, 2930.3097517425485, 680.0, 788.8937217753393, 915.7217974195463, 54.666666666666664, 0.0, 1.0, 0.0, 849.5385063982951
4.08, 1.8, 9.0, ag45c, 2, 6.079787096629586, 0.36000000000000004, 16.888297490637736, 46.98867773384759, 45.98496540668591, 0.5778484517207456, 2908.1332194918173, 680.0, 780.8762861091158, 908.7916310911928, 54.666666666666664, 0.0, 1.0, 0.0, 844.5559724001029
4.08, 1.8, 11.0, ag45c, 2, 6.089603155109393, 0.29454545454545455, 20.674578613025716, 64.53510875903754, 42.002935565693086, 0.5838297110774, 2946.1932329051615, 680.0, 788.9590690235135, 920.685385282863, 54.666666666666664, 0.0, 0.0, 0.0, 0.0
4.08, 2.0, 8.0, ag45c, 2, 6.263605801874622, 0.5, 12.527211603749244, 31.76537299981596, 48.761237235364455, 0.5792048609000651, 2830.890226321509, 680.0, 782.7092714865745, 884.6531957254716, 54.666666666666664, 0.0, 1.05, 0.0, 878.976863524216
4.08, 2.0, 9.0, ag45c, 2, 6.229873183240753, 0.4444444444444444, 14.017214662291694, 37.45978341399762, 48.17630757373587, 0.5793257302183035, 2865.565330007052, 680.0, 782.8726084031127, 895.4891656272038, 54.666666666666664, 0.0, 1.05, 0.0, 882.8266209106108
4.08, 2.0, 10.0, ag45c, 2, 6.218822000756109, 0.4, 15.547055001890273, 43.33736216398411, 47.076284824170706, 0.5881881140606383, 2892.386152497867, 680.0, 794.8488027846464, 903.8706726555835, 54.666666666666664, 0.0, 1.0, 0.0, 847.5731584800766
4.08, 2.2, 8.0, ag45c, 2, 6.433875555216874, 0.6050000000000001, 10.634505049945245, 25.573066307269638, 49.11330995690487, 0.5796665703718585, 2749.1685150125836, 680.0, 783.3332032052142, 859.1151609414324, 54.666666666666664, 0.0, 1.05, 0.0, 870.2569274513264
4.08, 2.2, 9.0, ag45c, 2, 6.3982038845208535, 0.5377777777777779, 11.89748656212555, 30.656528066251177, 48.46530740868443, 0.5442376612382129, 2819.644727560964, 680.0, 735.456298970558, 881.1389773628013, 54.666666666666664, 0.0, 1.05, 0.0, 861.2083467166757
4.08, 2.2, 10.0, ag45c, 2, 6.370793167480366, 0.4840000000000001, 13.162795800579266, 36.089180197106906, 47.844479188015036, 0.5578753710395001, 2849.8938450532137, 680.0, 753.885636539865, 890.5918265791292, 54.666666666666664, 0.0, 1.05, 0.0, 870.967112091648
4.08, 2.0, 11.0, ag45c, 2, 6.223054785991186, 0.36363636363636365, 17.11340066147576, 51.42395727491184, 45.2016910995491, 0.5941078682511227, 2912.871513586222, 680.0, 802.8484706096252, 910.2723479956944, 54.666666666666664, 0.0, 1.0, 0.0, 852.3736062017731
4.08, 2.2, 11.0, ag45c, 2, 6.361551447358145, 0.44000000000000006, 14.458071471268509, 41.72953346640992, 46.772095055388974, 0.5814394977985016, 2874.070486261284, 680.0, 785.7290510790561, 898.1470269566512, 54.666666666666664, 0.0, 1.0, 0.0, 842.6253593452358
4.08, 2.4, 8.0, ag45c, 2, 6.625134988439454, 0.72, 9.201576372832575, 22.810013169115944, 48.27157091033832, 0.56412534789079, 2694.075701839062, 680.0, 762.3315512037703, 841.8986568247069, 54.666666666666664, 0.0, 1.05, 0.0, 856.880572809967
4.08, 2.4, 9.0, ag45c, 2, 6.567040128020102, 0.64, 10.26100020003141, 26.167338624952936, 48.3854066870944, 0.57821168565756, 2725.4500684887316, 680.0, 781.3671427804865, 851.7031464027286, 54.666666666666664, 0.0, 1.05, 0.0, 866.9746012141253
4.08, 2.4, 10.0, ag45c, 2, 6.530547774405841, 0.576, 11.33775655278792, 29.60303956483857, 48.1603862151418, 0.528200978616302, 2805.2208028915047, 680.0, 713.7851062382459, 876.6315009035953, 54.666666666666664, 0.0, 1.05, 0.0, 852.0458124996444
4.08, 2.4, 11.0, ag45c, 2, 6.515415742219396, 0.5236363636363636, 12.442634229932876, 34.73999145475534, 47.18997670113729, 0.5825837792080523, 2832.433991010939, 680.0, 787.2753773081788, 885.1356221909184, 54.666666666666664, 0.0, 1.05, 0.0, 880.743849824684
4.08, 2.6, 8.0, ag45c, 2, 6.8180102022309, 0.8450000000000001, 8.068651126900471, 20.289532944003323, 47.13944543238353, 0.5458774544271853, 2640.858189710011, 680.0, 737.6722357124125, 825.2681842843785, 54.666666666666664, 0.0, 1.05, 0.0, 842.429146998877
4.08, 2.6, 9.0, ag45c, 2, 6.745074420236092, 0.7511111111111112, 8.980128665994796, 22.108678393082403, 47.969365073521985, 0.5641856814732741, 2687.2720094267133, 680.0, 762.413083071992, 839.7725029458479, 54.666666666666664, 0.0, 1.05, 0.0, 856.164955106244
4.08, 2.6, 10.0, ag45c, 2, 6.705596448242966, 0.676, 9.919521373140482, 26.688740360227364, 47.41533602949055, 0.5749080796879058, 2725.827452903127, 680.0, 776.9028103890619, 851.8210790322271, 54.666666666666664, 0.0, 1.05, 0.0, 865.453361297451
4.08, 2.6, 11.0, ag45c, 2, 6.676212378847248, 0.6145454545454546, 10.86365919634907, 30.02825602592122, 47.0612727183652, 0.5311812666058677, 2783.3202420402604, 680.0, 717.8125224403617, 869.7875756375813, 54.666666666666664, 0.0, 1.05, 0.0, 851.0600343272799
4.59, 1.8, 8.0, ag45c, 2, 6.64025120667154, 0.405, 16.39568199178158, 55.96447393369151, 36.57072175411619, 0.56449429086428, 2843.880445994724, 765.0, 762.8301227895677, 888.7126393733513, 54.666666666666664, 0.0, 1.0, 0.0, 860.1809207209728
4.59, 2.0, 8.0, ag45c, 2, 6.809378433453569, 0.5, 13.618756866907137, 44.10641903814194, 38.69013051625464, 0.555524310568551, 2800.915797786953, 765.0, 750.7085277953391, 875.2861868084228, 54.666666666666664, 0.0, 1.0, 0.0, 851.6649048679207
4.59, 2.0, 9.0, ag45c, 2, 6.784172130609173, 0.4444444444444444, 15.26438729387064, 51.99965887064882, 37.46945950789842, 0.5656967387993964, 2834.66391490392, 765.0, 764.4550524316168, 885.832473407475, 54.666666666666664, 0.0, 1.0, 0.0, 859.7625086130306
4.59, 1.8, 9.0, ag45c, 2, 6.631528149261164, 0.36000000000000004, 18.42091152572545, 66.72573635557393, 34.845305337078514, 0.5759229476750833, 2872.43202182798, 765.0, 778.2742536149775, 897.6350068212437, 54.666666666666664, 0.0, 0.0, 0.0, 0.0
4.59, 2.0, 10.0, ag45c, 2, 6.770278842861373, 0.4, 16.925697107153432, 60.27260887668403, 35.95519547825174, 0.5449564241495152, 2860.633142928794, 765.0, 736.4276002020476, 893.9478571652481, 54.666666666666664, 0.0, 0.0, 0.0, 0.0
4.59, 1.8, 10.0, ag45c, 2, 6.63136996331213, 0.324, 20.467191244790524, 78.03544425152349, 32.78725784739052, 0.5554019096643599, 2892.8850263231184, 765.0, 750.543121168054, 904.0265707259745, 54.666666666666664, 0.0, 0.0, 0.0, 0.0
4.59, 1.8, 11.0, ag45c, 2, 6.656691576162025, 0.29454545454545455, 22.59987880795749, 94.20498121635323, 29.601334161640818, 0.568219554103026, 2907.3510922245778, 765.0, 767.8642623013866, 908.5472163201806, 54.666666666666664, 0.0, 0.0, 0.0, 0.0
4.59, 2.0, 11.0, ag45c, 2, 6.78588004914908, 0.36363636363636365, 18.66117013515997, 72.81746538695606, 33.19596426855855, 0.5725073102957354, 2879.60371466972, 765.0, 773.6585274266696, 899.8761608342875, 54.666666666666664, 0.0, 0.0, 0.0, 0.0
4.59, 2.2, 8.0, ag45c, 2, 6.981353449953717, 0.6050000000000001, 11.539427190006142, 35.42115931238913, 40.03907512739281, 0.5308002465417313, 2645.560967096334, 765.0, 717.2976304617991, 826.7378022176043, 54.666666666666664, 0.0, 1.05, 0.0, 865.5624014377912
4.59, 2.2, 9.0, ag45c, 2, 6.945681779257695, 0.5377777777777779, 12.915523969694059, 42.57656963056284, 39.2286611126043, 0.5529583368111576, 2792.4831050395796, 765.0, 747.2409956907535, 872.6509703248687, 54.666666666666664, 0.0, 1.0, 0.0, 849.6306553385408
4.59, 2.2, 10.0, ag45c, 2, 6.924523693796155, 0.4840000000000001, 14.306867135942467, 50.13657264056192, 38.00567635944603, 0.5620347134374124, 2821.9600944069753, 765.0, 759.5063695100167, 881.8625295021798, 54.666666666666664, 0.0, 1.0, 0.0, 856.7896330040654
4.59, 2.2, 11.0, ag45c, 2, 6.937166184200249, 0.44000000000000006, 15.766286782273292, 57.74588782275114, 36.322853626561425, 0.5643925746289774, 2844.9157080396753, 765.0, 762.692668417537, 889.0361587623986, 54.666666666666664, 0.0, 1.0, 0.0, 860.2429423933118
4.59, 2.4, 9.0, ag45c, 2, 7.116223285914838, 0.64, 11.119098884241934, 35.758225103434, 39.55469533735023, 0.5164279108614818, 2725.701184196109, 765.0, 697.8755552182187, 851.781620061284, 54.666666666666664, 0.0, 1.05, 0.0, 867.530011347826
4.59, 2.4, 8.0, ag45c, 2, 7.167497093702611, 0.72, 9.95485707458696, 30.63111206347491, 40.07386158442814, 0.5423646297371941, 2670.587569960888, 765.0, 732.9251753205326, 834.5586156127773, 54.666666666666664, 0.0, 1.05, 0.0, 873.7693268266585
4.59, 2.4, 10.0, ag45c, 2, 7.086551984932157, 0.576, 12.30304164050722, 41.05101882341323, 39.033360238811966, 0.5427373134838201, 2780.49148512475, 765.0, 733.4288020051623, 868.9035891014844, 54.666666666666664, 0.0, 1.0, 0.0, 843.7774637022154
