v1,v_1,t_1,points,v_2,h_1
4183,29.48913209342461,37.27272727272728,0.6878843321626408,24.893620519366745,81.14745938295025
4184,29.707817000100935,37.27272727272728,0.6861189410608077,24.648455808359035,78.25365382057637
4185,29.926501906777258,37.27272727272728,0.6839761141949827,24.385501361209883,75.21628240747938
4186,30.14518681345358,37.27272727272728,0.6815086605997656,24.107223032491053,72.06243155778165
4187,30.363871720129904,37.27272727272728,0.6787649370597423,23.815882160471528,68.79053925377967
4188,30.582556626806227,37.27272727272728,0.6759319751522257,23.520319109026694,65.3990425654345
4189,30.801241533482553,37.27272727272728,0.6726274449224189,23.20238200929749,61.83586612780091
4190,31.019926440158876,37.27272727272728,0.6687806576059518,22.858654097353302,58.079298196826606
4191,31.238611346835196,37.27272727272728,0.45991376727431116,12.425214249539168,54.19673423374627
4192,31.457296253511522,37.27272727272728,0.65919426479982,22.080783049633258,50.186606045268405
4193,31.675981160187845,37.27272727272728,0.6536350101582451,21.65500041618085,46.04734433538494
4194,31.89466606686417,37.27272727272728,0.6470120954077874,21.178082472860524,41.69688632765367
4195,32.11335097354049,37.27272727272728,0.26034297368606957,0.9014335475373596,36.90913407577064
4196,32.332035880216814,37.27272727272728,0.6295227798811255,20.0190749905353,31.982288623307067
4197,32.55072078689314,37.27272727272728,0.6191206886037866,19.358233701445588,26.914771082240605
4198,32.76940569356946,37.27272727272728,0.6047008768859338,18.50155611442288,21.705001092702624
4199,32.98809060024578,37.27272727272728,0.5902874844236793,17.64207678497832,16.3513967674872
4200,11.33828483928977,38.18181818181818,0.04141872146503395,0.0,0.0
4201,11.556969745966093,38.18181818181818,0.042873611555646805,0.0,0.0
4202,11.775654652642416,38.18181818181818,0.060988347733383345,0.0,0.0
4203,11.99433955931874,38.18181818181818,0.05114682812251966,0.0,0.0
4204,12.213024465995064,38.18181818181818,0.05054866825386715,0.0,0.0
4205,12.431709372671387,38.18181818181818,0.4304384461571599,25.74586380970184,122.62154961839725
4206,12.65039427934771,38.18181818181818,0.49179880406961435,28.786204194503263,155.97944432822706
4207,12.869079186024035,38.18181818181818,0.4969418530836533,28.86646331122845,156.74856550890448
4208,13.087764092700358,38.18181818181818,0.0745265741312307,1.8326777349333547,157.4980862272856
4209,13.30644899937668,38.18181818181818,0.07648850466683668,1.8437539231206783,158.22803259929736
4210,13.525133906053004,38.18181818181818,0.07846706585311444,1.8546771371110815,158.93843073469512
4211,13.743818812729327,38.18181818181818,0.0804451815628631,1.8638924220293802,159.4953914257135
4212,13.96250371940565,38.18181818181818,0.08242604023433826,1.8717590762547491,159.9298202940665
4213,14.181188626081974,38.18181818181818,0.08442149883450478,1.8794071462681536,160.33908746957323
4214,14.399873532758297,38.18181818181818,0.08643223305855868,1.8869195601024342,160.73039129330596
4215,14.61855843943462,38.18181818181818,0.0884581944743562,1.8943114212540015,161.10508507969772
4216,14.837243346110945,38.18181818181818,0.09048603083909698,1.9004230557071793,161.3631976013484
4217,15.055928252787268,38.18181818181818,0.0925050430793955,1.9043663264789303,161.4280916282705
4218,15.274613159463591,38.18181818181818,0.09453717319177095,1.908113655977751,161.46989050071562
4219,15.493298066139914,38.18181818181818,0.09658226397947407,1.9116697680058286,161.48904280045946
4220,15.711982972816237,38.18181818181818,0.09864016355429009,1.9150394083780131,161.48599710001102
4221,15.93066787949256,38.18181818181818,0.10071232022908742,1.918362455992062,161.47286682543864
4222,16.149352786168883,38.18181818181818,0.10280575073990883,1.92224227738121,161.50179506282805
4223,16.368037692845206,38.18181818181818,0.10491199360889909,1.9259725944442505,161.51185169044896
4224,16.58672259952153,38.18181818181818,0.10703092049840329,1.9295582229813943,161.50348510955038
4225,16.805407506197852,38.18181818181818,0.10916240773970395,1.9330039941623391,161.47714370773022
4226,17.02409241287418,38.18181818181818,0.1113063362308077,1.9363147534910379,161.43327585861059
4227,17.242777319550502,38.18181818181818,0.11342442150424462,1.9364025566026735,161.10502511946268
4228,17.461462226226825,38.18181818181818,0.11555109285592693,1.936115375770529,160.73847430354246
4229,17.680147132903148,38.18181818181818,0.117688312989687,1.9356278223841,160.34873812234807
4230,17.89883203957947,38.18181818181818,0.11983596907513111,1.9349448014321171,159.93626534988726
4231,18.117516946255794,38.18181818181818,0.1219939525947117,1.9340712281654906,159.50150475521096
4232,18.33620185293212,38.18181818181818,0.12417260728217423,1.9338312884682716,159.1157629904109
4233,18.554886759608443,38.18181818181818,0.1263655574424273,1.9337255536728968,158.73588994042268
4234,18.773571666284766,38.18181818181818,0.128568761129133,1.933447734730287,158.33541896196658
4235,18.99225657296109,38.18181818181818,0.1307806314917583,1.9328878589042306,157.90485932361815
4236,19.210941479637412,38.18181818181818,0.10809814761157809,0.0,0.0
4237,19.429626386313736,38.18181818181818,0.6186268016269045,29.63296474845019,156.84154722364926
4238,19.64831129299006,38.18181818181818,0.621671814344242,29.608724200124794,156.10828008734762
4239,19.86699619966638,38.18181818181818,0.6246690059644011,29.58218693151485,155.33903972936002
4240,20.085681106342705,38.18181818181818,0.6276053704096575,29.55271129690554,154.5338273900577
4241,20.304366013019028,38.18181818181818,0.6304823691382593,29.520374211239567,153.6926443050185
4242,20.52305091969535,38.18181818181818,0.6332692386365345,29.48367630849934,152.7905443375916
4243,20.741735826371674,38.18181818181818,0.6359172995979494,29.440241865707492,151.79733400711717
